"Station Name","Date (Local Standard Time)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)"
"Calgary Int'L CS","07-December-2022","-5.2","AGGREGATED","100.0","","","","16.2","AGGREGATED","100.0","250.7","AGGREGATED","100.0"
"Calgary Int'L CS","08-December-2022","-3.1","AGGREGATED","100.0","","","","9.6","AGGREGATED","100.0","208.7","AGGREGATED","100.0"
"Calgary Int'L CS","09-December-2022","-6.2","AGGREGATED","100.0","","","","10.1","AGGREGATED","100.0","247.7","AGGREGATED","100.0"
"Calgary Int'L CS","10-December-2022","-7.7","AGGREGATED","100.0","","","","6.6","AGGREGATED","100.0","165.2","AGGREGATED","100.0"
"Calgary Int'L CS","11-December-2022","-12.5","AGGREGATED","100.0","","","","17.6","AGGREGATED","100.0","349.1","AGGREGATED","100.0"
"Calgary Int'L CS","12-December-2022","-14.3","AGGREGATED","100.0","","","","9.6","AGGREGATED","100.0","62.2","AGGREGATED","100.0"
"Calgary Int'L CS","13-December-2022","-7.6","AGGREGATED","100.0","","","","9.7","AGGREGATED","100.0","229.4","AGGREGATED","100.0"
"Calgary Int'L CS","14-December-2022","-4.8","AGGREGATED","100.0","","","","18.1","AGGREGATED","100.0","346.8","AGGREGATED","100.0"
"Calgary Int'L CS","15-December-2022","-8.1","AGGREGATED","100.0","","","","10.4","AGGREGATED","100.0","290.1","AGGREGATED","100.0"
"Calgary Int'L CS","16-December-2022","-3.9","AGGREGATED","100.0","","","","7.7","AGGREGATED","100.0","270.5","AGGREGATED","100.0"
"Calgary Int'L CS","17-December-2022","-15.8","AGGREGATED","100.0","","","","25.5","AGGREGATED","100.0","358.6","AGGREGATED","100.0"
"Calgary Int'L CS","18-December-2022","-23.3","AGGREGATED","100.0","","","","24.6","AGGREGATED","100.0","348.7","AGGREGATED","100.0"
"Calgary Int'L CS","19-December-2022","-27.5","AGGREGATED","100.0","","","","20.6","AGGREGATED","100.0","337.5","AGGREGATED","100.0"
"Calgary Int'L CS","20-December-2022","-29.8","AGGREGATED","100.0","","","","12.1","AGGREGATED","100.0","355.7","AGGREGATED","100.0"
"Calgary Int'L CS","21-December-2022","-29.6","AGGREGATED","100.0","","","","21.3","AGGREGATED","100.0","341.2","AGGREGATED","100.0"
"Calgary Int'L CS","22-December-2022","-27.9","AGGREGATED","100.0","","","","12.5","AGGREGATED","100.0","209.2","AGGREGATED","100.0"
"Calgary Int'L CS","23-December-2022","-23.5","AGGREGATED","100.0","","","","11.4","AGGREGATED","100.0","154.4","AGGREGATED","100.0"
"Calgary Int'L CS","24-December-2022","-12.8","AGGREGATED","100.0","","","","7.0","AGGREGATED","100.0","186.9","AGGREGATED","100.0"
"Calgary Int'L CS","25-December-2022","-1.1","AGGREGATED","100.0","","","","13.6","AGGREGATED","100.0","226.7","AGGREGATED","100.0"
"Calgary Int'L CS","26-December-2022","1.7","AGGREGATED","100.0","","","","11.0","AGGREGATED","100.0","224.0","AGGREGATED","100.0"
"Calgary Int'L CS","27-December-2022","1.0","AGGREGATED","100.0","","","","10.3","AGGREGATED","100.0","115.9","AGGREGATED","100.0"
"Calgary Int'L CS","28-December-2022","-5.8","AGGREGATED","100.0","","","","8.2","AGGREGATED","100.0","3.8","AGGREGATED","100.0"
"Calgary Int'L CS","29-December-2022","-7.1","AGGREGATED","100.0","","","","5.9","AGGREGATED","100.0","193.0","AGGREGATED","100.0"
"Calgary Int'L CS","30-December-2022","-2.9","AGGREGATED","100.0","","","","7.5","AGGREGATED","100.0","218.0","AGGREGATED","100.0"
"Calgary Int'L CS","31-December-2022","-5.8","AGGREGATED","100.0","","","","3.8","AGGREGATED","100.0","347.3","AGGREGATED","100.0"
"Calgary Int'L CS","01-January-2023","-4.0","AGGREGATED","100.0","","","","4.8","AGGREGATED","100.0","225.2","AGGREGATED","100.0"
"Calgary Int'L CS","02-January-2023","-6.0","AGGREGATED","100.0","","","","5.7","AGGREGATED","100.0","214.0","AGGREGATED","100.0"
"Calgary Int'L CS","03-January-2023","-7.4","AGGREGATED","100.0","","","","4.0","AGGREGATED","100.0","283.2","AGGREGATED","100.0"
"Calgary Int'L CS","04-January-2023","-6.7","AGGREGATED","100.0","","","","5.2","AGGREGATED","100.0","350.8","AGGREGATED","100.0"
"Calgary Int'L CS","05-January-2023","-10.5","AGGREGATED","100.0","","","","7.4","AGGREGATED","100.0","200.2","AGGREGATED","100.0"
"Calgary Int'L CS","06-January-2023","2.1","AGGREGATED","100.0","","","","12.6","AGGREGATED","100.0","268.0","AGGREGATED","100.0"
"Calgary Int'L CS","07-January-2023","0.5","AGGREGATED","100.0","","","","8.1","AGGREGATED","100.0","256.3","AGGREGATED","100.0"
"Calgary Int'L CS","08-January-2023","-2.3","AGGREGATED","100.0","","","","7.9","AGGREGATED","100.0","226.1","AGGREGATED","100.0"
"Calgary Int'L CS","09-January-2023","0.3","AGGREGATED","100.0","","","","7.8","AGGREGATED","100.0","302.7","AGGREGATED","100.0"
"Calgary Int'L CS","10-January-2023","-2.4","AGGREGATED","100.0","","","","5.7","AGGREGATED","100.0","337.5","AGGREGATED","100.0"
"Calgary Int'L CS","11-January-2023","-8.9","AGGREGATED","100.0","","","","6.2","AGGREGATED","100.0","205.8","AGGREGATED","100.0"
"Calgary Int'L CS","12-January-2023","-2.0","AGGREGATED","100.0","","","","9.4","AGGREGATED","100.0","211.5","AGGREGATED","100.0"
"Calgary Int'L CS","13-January-2023","1.5","AGGREGATED","100.0","","","","6.1","AGGREGATED","100.0","222.8","AGGREGATED","100.0"
"Calgary Int'L CS","14-January-2023","1.5","AGGREGATED","100.0","","","","6.3","AGGREGATED","100.0","302.6","AGGREGATED","100.0"
"Calgary Int'L CS","15-January-2023","-2.7","AGGREGATED","100.0","","","","7.0","AGGREGATED","100.0","171.4","AGGREGATED","100.0"
"Calgary Int'L CS","16-January-2023","-5.6","AGGREGATED","100.0","","","","8.6","AGGREGATED","100.0","180.7","AGGREGATED","100.0"
"Calgary Int'L CS","17-January-2023","-6.4","AGGREGATED","100.0","","","","3.4","AGGREGATED","100.0","156.9","AGGREGATED","100.0"
"Calgary Int'L CS","18-January-2023","-4.0","AGGREGATED","100.0","","","","6.4","AGGREGATED","100.0","199.8","AGGREGATED","100.0"
"Calgary Int'L CS","19-January-2023","-0.7","AGGREGATED","100.0","","","","15.4","AGGREGATED","100.0","304.4","AGGREGATED","100.0"
"Calgary Int'L CS","20-January-2023","0.4","AGGREGATED","100.0","","","","15.2","AGGREGATED","100.0","288.4","AGGREGATED","100.0"
"Calgary Int'L CS","21-January-2023","4.3","AGGREGATED","100.0","","","","11.5","AGGREGATED","100.0","257.2","AGGREGATED","100.0"
"Calgary Int'L CS","22-January-2023","-0.7","AGGREGATED","100.0","","","","20.5","AGGREGATED","100.0","317.7","AGGREGATED","100.0"
"Calgary Int'L CS","23-January-2023","-1.7","AGGREGATED","100.0","","","","22.3","AGGREGATED","100.0","256.7","AGGREGATED","100.0"
"Calgary Int'L CS","24-January-2023","0.5","AGGREGATED","100.0","","","","18.5","AGGREGATED","100.0","299.8","AGGREGATED","100.0"
"Calgary Int'L CS","25-January-2023","1.7","AGGREGATED","100.0","","","","13.2","AGGREGATED","100.0","292.6","AGGREGATED","100.0"
"Calgary Int'L CS","26-January-2023","4.6","AGGREGATED","100.0","","","","17.9","AGGREGATED","100.0","309.8","AGGREGATED","100.0"
"Calgary Int'L CS","27-January-2023","-4.0","AGGREGATED","100.0","","","","18.1","AGGREGATED","100.0","5.8","AGGREGATED","100.0"
"Calgary Int'L CS","28-January-2023","-18.4","AGGREGATED","100.0","","","","12.5","AGGREGATED","100.0","353.9","AGGREGATED","100.0"
"Calgary Int'L CS","29-January-2023","-18.4","AGGREGATED","100.0","","","","15.6","AGGREGATED","100.0","291.0","AGGREGATED","100.0"
"Calgary Int'L CS","30-January-2023","-9.5","AGGREGATED","100.0","","","","11.0","AGGREGATED","100.0","278.0","AGGREGATED","100.0"
"Calgary Int'L CS","31-January-2023","-9.3","AGGREGATED","100.0","","","","8.3","AGGREGATED","100.0","202.8","AGGREGATED","100.0"
"Calgary Int'L CS","01-February-2023","-12.9","AGGREGATED","100.0","","","","14.0","AGGREGATED","100.0","77.1","AGGREGATED","100.0"
"Calgary Int'L CS","02-February-2023","-11.3","AGGREGATED","100.0","","","","17.2","AGGREGATED","100.0","186.6","AGGREGATED","100.0"
"Calgary Int'L CS","03-February-2023","4.2","AGGREGATED","100.0","","","","18.5","AGGREGATED","100.0","257.6","AGGREGATED","100.0"
"Calgary Int'L CS","04-February-2023","2.4","AGGREGATED","100.0","","","","16.3","AGGREGATED","100.0","268.9","AGGREGATED","100.0"
"Calgary Int'L CS","05-February-2023","1.3","AGGREGATED","100.0","","","","13.3","AGGREGATED","100.0","253.1","AGGREGATED","100.0"
"Calgary Int'L CS","06-February-2023","1.6","AGGREGATED","100.0","","","","19.9","AGGREGATED","100.0","278.9","AGGREGATED","100.0"
"Calgary Int'L CS","07-February-2023","3.2","AGGREGATED","100.0","","","","18.5","AGGREGATED","100.0","273.3","AGGREGATED","100.0"
"Calgary Int'L CS","08-February-2023","-0.9","AGGREGATED","100.0","","","","19.1","AGGREGATED","100.0","301.6","AGGREGATED","100.0"
"Calgary Int'L CS","09-February-2023","-0.6","AGGREGATED","100.0","","","","11.5","AGGREGATED","100.0","224.3","AGGREGATED","100.0"
"Calgary Int'L CS","10-February-2023","1.4","AGGREGATED","100.0","","","","20.9","AGGREGATED","100.0","249.1","AGGREGATED","100.0"
"Calgary Int'L CS","11-February-2023","1.6","AGGREGATED","100.0","","","","18.1","AGGREGATED","100.0","265.0","AGGREGATED","100.0"
"Calgary Int'L CS","12-February-2023","4.9","AGGREGATED","100.0","","","","16.8","AGGREGATED","100.0","264.0","AGGREGATED","100.0"
"Calgary Int'L CS","13-February-2023","2.1","AGGREGATED","100.0","","","","17.8","AGGREGATED","100.0","272.0","AGGREGATED","100.0"
"Calgary Int'L CS","14-February-2023","-6.1","AGGREGATED","100.0","","","","11.2","AGGREGATED","100.0","235.7","AGGREGATED","100.0"
"Calgary Int'L CS","15-February-2023","-5.3","AGGREGATED","100.0","","","","7.0","AGGREGATED","100.0","221.7","AGGREGATED","100.0"
"Calgary Int'L CS","16-February-2023","-0.6","AGGREGATED","100.0","","","","17.3","AGGREGATED","100.0","243.4","AGGREGATED","100.0"
"Calgary Int'L CS","17-February-2023","-0.8","AGGREGATED","100.0","","","","15.2","AGGREGATED","100.0","282.4","AGGREGATED","100.0"
"Calgary Int'L CS","18-February-2023","-1.1","AGGREGATED","100.0","","","","9.3","AGGREGATED","100.0","261.5","AGGREGATED","100.0"
"Calgary Int'L CS","19-February-2023","-0.5","AGGREGATED","100.0","","","","16.8","AGGREGATED","100.0","293.0","AGGREGATED","100.0"
"Calgary Int'L CS","20-February-2023","-5.8","AGGREGATED","100.0","","","","15.1","AGGREGATED","100.0","96.3","AGGREGATED","100.0"
"Calgary Int'L CS","21-February-2023","-16.6","AGGREGATED","100.0","","","","16.1","AGGREGATED","100.0","50.1","AGGREGATED","100.0"
"Calgary Int'L CS","22-February-2023","-23.9","AGGREGATED","100.0","","","","10.6","AGGREGATED","100.0","58.7","AGGREGATED","100.0"
"Calgary Int'L CS","23-February-2023","-27.4","AGGREGATED","100.0","","","","8.2","AGGREGATED","100.0","56.4","AGGREGATED","100.0"
"Calgary Int'L CS","24-February-2023","-25.2","AGGREGATED","100.0","","","","12.7","AGGREGATED","100.0","168.7","AGGREGATED","100.0"
"Calgary Int'L CS","25-February-2023","-12.2","AGGREGATED","100.0","","","","7.1","AGGREGATED","100.0","173.3","AGGREGATED","100.0"
"Calgary Int'L CS","26-February-2023","-7.6","AGGREGATED","100.0","","","","7.5","AGGREGATED","100.0","263.3","AGGREGATED","100.0"
"Calgary Int'L CS","27-February-2023","-8.5","AGGREGATED","100.0","","","","9.7","AGGREGATED","100.0","167.1","AGGREGATED","100.0"
"Calgary Int'L CS","28-February-2023","-11.6","AGGREGATED","100.0","","","","7.6","AGGREGATED","100.0","92.0","AGGREGATED","100.0"
"Calgary Int'L CS","01-March-2023","-8.9","AGGREGATED","100.0","","","","9.3","AGGREGATED","100.0","186.7","AGGREGATED","100.0"
"Calgary Int'L CS","02-March-2023","0.2","AGGREGATED","100.0","","","","24.6","AGGREGATED","100.0","276.5","AGGREGATED","100.0"
"Calgary Int'L CS","03-March-2023","-3.9","AGGREGATED","100.0","","","","19.1","AGGREGATED","100.0","269.2","AGGREGATED","100.0"
"Calgary Int'L CS","04-March-2023","-10.1","AGGREGATED","100.0","","","","10.1","AGGREGATED","100.0","34.3","AGGREGATED","100.0"
"Calgary Int'L CS","05-March-2023","-14.3","AGGREGATED","100.0","","","","12.5","AGGREGATED","100.0","78.1","AGGREGATED","100.0"
"Calgary Int'L CS","06-March-2023","-17.4","AGGREGATED","100.0","","","","8.7","AGGREGATED","100.0","117.5","AGGREGATED","100.0"
"Calgary Int'L CS","07-March-2023","-15.8","AGGREGATED","100.0","","","","10.5","AGGREGATED","100.0","179.4","AGGREGATED","100.0"
"Calgary Int'L CS","08-March-2023","-14.9","AGGREGATED","100.0","","","","9.8","AGGREGATED","100.0","111.9","AGGREGATED","100.0"
"Calgary Int'L CS","09-March-2023","-16.0","AGGREGATED","100.0","","","","16.1","AGGREGATED","100.0","157.0","AGGREGATED","100.0"
"Calgary Int'L CS","10-March-2023","-15.5","AGGREGATED","100.0","","","","12.3","AGGREGATED","100.0","105.3","AGGREGATED","100.0"
"Calgary Int'L CS","11-March-2023","-13.8","AGGREGATED","100.0","","","","13.1","AGGREGATED","100.0","9.6","AGGREGATED","100.0"
"Calgary Int'L CS","12-March-2023","-15.0","AGGREGATED","100.0","","","","8.4","AGGREGATED","100.0","163.0","AGGREGATED","100.0"
"Calgary Int'L CS","13-March-2023","-11.1","AGGREGATED","100.0","","","","6.5","AGGREGATED","100.0","122.4","AGGREGATED","100.0"
"Calgary Int'L CS","14-March-2023","-4.7","AGGREGATED","100.0","","","","16.2","AGGREGATED","100.0","350.6","AGGREGATED","100.0"
"Calgary Int'L CS","15-March-2023","-5.9","AGGREGATED","100.0","","","","7.7","AGGREGATED","100.0","324.0","AGGREGATED","100.0"
"Calgary Int'L CS","16-March-2023","-4.2","AGGREGATED","100.0","","","","8.8","AGGREGATED","100.0","284.7","AGGREGATED","100.0"
"Calgary Int'L CS","17-March-2023","-5.2","AGGREGATED","100.0","","","","9.9","AGGREGATED","100.0","203.9","AGGREGATED","100.0"
"Calgary Int'L CS","18-March-2023","-2.3","AGGREGATED","100.0","","","","6.0","AGGREGATED","100.0","352.6","AGGREGATED","100.0"
"Calgary Int'L CS","19-March-2023","-3.5","AGGREGATED","100.0","","","","6.9","AGGREGATED","100.0","47.1","AGGREGATED","100.0"
"Calgary Int'L CS","20-March-2023","-4.1","AGGREGATED","100.0","","","","5.7","AGGREGATED","100.0","335.6","AGGREGATED","100.0"
"Calgary Int'L CS","21-March-2023","","UNAVAILBLE","","","","","","UNAVAILBLE","","","UNAVAILBLE",""
"Calgary Intl A","01-March-2021","5.8","AGGREGATED","100.0","","","","20.3","AGGREGATED","33.3","243.3","AGGREGATED","33.3"
"Calgary Intl A","02-March-2021","2.4","AGGREGATED","100.0","","","","8.8","AGGREGATED","33.3","204.9","AGGREGATED","33.3"
"Calgary Intl A","03-March-2021","2.8","AGGREGATED","100.0","","","","9.6","AGGREGATED","33.3","194.1","AGGREGATED","33.3"
"Calgary Intl A","04-March-2021","2.6","AGGREGATED","100.0","","","","5.7","AGGREGATED","33.3","198.8","AGGREGATED","33.3"
"Calgary Intl A","05-March-2021","5.0","AGGREGATED","95.8","","","","15.9","AGGREGATED","33.3","192.3","AGGREGATED","33.3"
"Calgary Intl A","06-March-2021","2.3","AGGREGATED","100.0","","","","14.4","AGGREGATED","33.3","201.7","AGGREGATED","33.3"
"Calgary Intl A","07-March-2021","1.3","AGGREGATED","100.0","","","","12.9","AGGREGATED","33.3","223.6","AGGREGATED","33.3"
"Calgary Intl A","08-March-2021","1.0","AGGREGATED","100.0","","","","14.4","AGGREGATED","33.3","345.1","AGGREGATED","33.3"
"Calgary Intl A","09-March-2021","-0.3","AGGREGATED","100.0","","","","9.8","AGGREGATED","33.3","207.1","AGGREGATED","33.3"
"Calgary Intl A","10-March-2021","-4.9","AGGREGATED","87.5","","","","17.3","AGGREGATED","25.0","27.7","AGGREGATED","33.3"
"Calgary Intl A","11-March-2021","-3.8","AGGREGATED","100.0","","","","10.4","AGGREGATED","33.3","196.0","AGGREGATED","33.3"
"Calgary Intl A","12-March-2021","6.7","AGGREGATED","100.0","","","","9.7","AGGREGATED","33.3","265.6","AGGREGATED","33.3"
"Calgary Intl A","13-March-2021","5.8","AGGREGATED","100.0","","","","15.3","AGGREGATED","33.3","152.8","AGGREGATED","33.3"
"Calgary Intl A","14-March-2021","8.1","AGGREGATED","100.0","","","","13.7","AGGREGATED","33.3","198.4","AGGREGATED","33.3"
"Calgary Intl A","15-March-2021","2.0","AGGREGATED","100.0","","","","18.6","AGGREGATED","33.3","15.0","AGGREGATED","33.3"
"Calgary Intl A","16-March-2021","0.6","AGGREGATED","100.0","","","","9.1","AGGREGATED","33.3","56.4","AGGREGATED","33.3"
"Calgary Intl A","17-March-2021","2.9","AGGREGATED","100.0","","","","9.4","AGGREGATED","33.3","184.5","AGGREGATED","33.3"
"Calgary Intl A","18-March-2021","7.3","AGGREGATED","100.0","","","","11.0","AGGREGATED","33.3","190.0","AGGREGATED","33.3"
"Calgary Intl A","19-March-2021","7.8","AGGREGATED","100.0","","","","19.6","AGGREGATED","33.3","247.9","AGGREGATED","33.3"
"Calgary Intl A","20-March-2021","4.8","AGGREGATED","100.0","","","","16.5","AGGREGATED","33.3","264.5","AGGREGATED","33.3"
"Calgary Intl A","21-March-2021","1.3","AGGREGATED","100.0","","","","16.2","AGGREGATED","33.3","170.1","AGGREGATED","33.3"
"Calgary Intl A","22-March-2021","2.5","AGGREGATED","100.0","","","","23.4","AGGREGATED","33.3","337.6","AGGREGATED","33.3"
"Calgary Intl A","23-March-2021","0.1","AGGREGATED","100.0","","","","12.6","AGGREGATED","33.3","228.3","AGGREGATED","33.3"
"Calgary Intl A","24-March-2021","3.9","AGGREGATED","100.0","","","","19.5","AGGREGATED","33.3","293.8","AGGREGATED","33.3"
"Calgary Intl A","25-March-2021","-4.1","AGGREGATED","100.0","","","","14.1","AGGREGATED","33.3","41.0","AGGREGATED","33.3"
"Calgary Intl A","26-March-2021","-1.8","AGGREGATED","100.0","","","","10.2","AGGREGATED","33.3","114.0","AGGREGATED","33.3"
"Calgary Intl A","27-March-2021","4.5","AGGREGATED","100.0","","","","12.7","AGGREGATED","33.3","213.9","AGGREGATED","33.3"
"Calgary Intl A","28-March-2021","7.8","AGGREGATED","100.0","","","","24.7","AGGREGATED","33.3","273.5","AGGREGATED","33.3"
"Calgary Intl A","29-March-2021","-6.1","AGGREGATED","100.0","","","","42.4","AGGREGATED","33.3","346.1","AGGREGATED","33.3"
"Calgary Intl A","30-March-2021","-2.6","AGGREGATED","100.0","","","","15.1","AGGREGATED","33.3","269.7","AGGREGATED","33.3"
"Calgary Intl A","31-March-2021","5.7","AGGREGATED","100.0","","","","19.0","AGGREGATED","33.3","250.6","AGGREGATED","33.3"
"Calgary Intl A","01-April-2021","8.0","AGGREGATED","100.0","","","","17.3","AGGREGATED","33.3","225.0","AGGREGATED","33.3"
"Calgary Intl A","02-April-2021","4.7","AGGREGATED","100.0","","","","13.7","AGGREGATED","33.3","130.0","AGGREGATED","33.3"
"Calgary Intl A","03-April-2021","6.3","AGGREGATED","100.0","","","","12.8","AGGREGATED","33.3","39.7","AGGREGATED","33.3"
"Calgary Intl A","04-April-2021","2.4","AGGREGATED","100.0","","","","16.2","AGGREGATED","33.3","333.0","AGGREGATED","33.3"
"Calgary Intl A","05-April-2021","4.3","AGGREGATED","100.0","","","","8.2","AGGREGATED","33.3","211.3","AGGREGATED","33.3"
"Calgary Intl A","06-April-2021","8.0","AGGREGATED","100.0","","","","11.4","AGGREGATED","33.3","268.3","AGGREGATED","33.3"
"Calgary Intl A","07-April-2021","8.2","AGGREGATED","100.0","","","","16.4","AGGREGATED","33.3","250.9","AGGREGATED","33.3"
"Calgary Intl A","08-April-2021","1.7","AGGREGATED","100.0","","","","22.1","AGGREGATED","33.3","350.4","AGGREGATED","33.3"
"Calgary Intl A","09-April-2021","2.8","AGGREGATED","100.0","","","","15.7","AGGREGATED","33.3","224.6","AGGREGATED","33.3"
"Calgary Intl A","10-April-2021","1.9","AGGREGATED","100.0","","","","21.1","AGGREGATED","33.3","319.7","AGGREGATED","33.3"
"Calgary Intl A","11-April-2021","-0.1","AGGREGATED","100.0","","","","18.0","AGGREGATED","33.3","13.9","AGGREGATED","33.3"
"Calgary Intl A","12-April-2021","-0.6","AGGREGATED","100.0","","","","12.1","AGGREGATED","33.3","21.4","AGGREGATED","33.3"
"Calgary Intl A","13-April-2021","-0.3","AGGREGATED","100.0","","","","9.5","AGGREGATED","33.3","181.2","AGGREGATED","33.3"
"Calgary Intl A","14-April-2021","4.5","AGGREGATED","100.0","","","","11.1","AGGREGATED","33.3","166.6","AGGREGATED","33.3"
"Calgary Intl A","15-April-2021","6.6","AGGREGATED","100.0","","","","11.9","AGGREGATED","33.3","12.7","AGGREGATED","33.3"
"Calgary Intl A","16-April-2021","8.6","AGGREGATED","100.0","","","","5.3","AGGREGATED","33.3","21.9","AGGREGATED","33.3"
"Calgary Intl A","17-April-2021","10.9","AGGREGATED","100.0","","","","10.7","AGGREGATED","33.3","16.0","AGGREGATED","33.3"
"Calgary Intl A","18-April-2021","0.3","AGGREGATED","100.0","","","","20.7","AGGREGATED","33.3","2.5","AGGREGATED","33.3"
"Calgary Intl A","19-April-2021","0.8","AGGREGATED","100.0","","","","18.5","AGGREGATED","33.3","341.1","AGGREGATED","33.3"
"Calgary Intl A","20-April-2021","3.6","AGGREGATED","100.0","","","","9.2","AGGREGATED","33.3","216.6","AGGREGATED","33.3"
